secret_length,secret_special_chars,secret_has_url,StartLine,EndLine,StartColumn,EndColumn,secret_entropy,secret_letter_ratio,secret_digit_ratio,secret_upper_ratio,secret_special_ratio,secret_base64_ratio,has_prefix_aws_akid,has_prefix_github,has_prefix_slack,ctx_has_pass,ctx_has_token,ctx_has_key,ctx_has_secret,ctx_has_example,RuleID,file_extension
37,1,0,16,1,79,51,4.682162149295792,0.8918918918918919,0.08108108108108109,0.5945945945945946,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,1,sendgrid-api-token,json
46,1,0,121,115,47,48,4.775597348305561,0.782608695652174,0.1956521739130435,0.32608695652173914,0.021739130434782608,0.9782608695652174,0,0,0,0,0,0,0,0,github-pat,md
42,1,0,191,188,69,7,4.766968315481371,0.8333333333333334,0.14285714285714285,0.2619047619047619,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,1,twilio-api-key,py
40,0,0,16,20,80,26,4.662814895472355,0.8,0.2,0.275,0.0,1.0,0,0,0,0,1,0,0,0,sendgrid-api-token,py
20,1,0,186,97,71,64,3.9219280948873623,0.7,0.25,0.7,0.05,0.95,0,0,0,0,1,0,0,1,aws-access-token,yml
46,1,0,170,190,7,33,4.555533151426994,0.8695652173913043,0.10869565217391304,0.2391304347826087,0.021739130434782608,0.9782608695652174,0,0,0,0,0,0,0,1,github-pat,json
37,1,0,7,65,57,20,4.648510460165075,0.8108108108108109,0.16216216216216217,0.5405405405405406,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,0,mailchimp-access-token,md
118,20,0,134,26,27,80,5.154583877908737,0.6864406779661016,0.09322033898305085,0.4830508474576271,0.1694915254237288,0.788135593220339,0,0,0,0,0,1,0,0,private-key,go
59,2,0,115,99,16,69,5.043494320474942,0.7966101694915254,0.1694915254237288,0.3220338983050847,0.03389830508474576,0.9661016949152542,0,0,0,0,1,0,0,0,discord-bot-token,js
40,0,0,36,140,14,3,4.953055907333277,0.85,0.15,0.45,0.0,1.0,0,0,0,1,0,0,0,0,postgres-password,js
38,1,0,184,155,27,22,4.556752184325418,0.7631578947368421,0.21052631578947367,0.42105263157894735,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,0,heroku-api-key,md
77,7,0,52,129,13,9,5.250362352298924,0.8311688311688312,0.07792207792207792,0.2987012987012987,0.09090909090909091,0.961038961038961,0,0,0,0,0,0,0,1,slack-webhook-url,py
59,1,0,113,130,29,25,5.140703430534426,0.847457627118644,0.13559322033898305,0.4576271186440678,0.01694915254237288,0.9830508474576272,0,0,0,0,1,0,0,0,discord-bot-token,go
32,2,0,31,178,28,65,4.327819531114783,0.78125,0.15625,0.15625,0.0625,0.9375,0,0,0,0,0,1,0,0,stripe-api-key,yml
37,1,0,100,132,34,22,4.628108095241738,0.918918918918919,0.05405405405405406,0.4864864864864865,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,1,mailchimp-access-token,py
40,1,0,25,151,29,56,4.646439344671015,0.85,0.125,0.35,0.025,0.975,0,0,0,0,0,1,0,0,api-key,md
46,1,0,11,173,22,69,4.822156249394176,0.9130434782608695,0.06521739130434782,0.30434782608695654,0.021739130434782608,0.9782608695652174,0,0,0,0,0,0,0,1,github-pat,json
42,1,0,112,73,73,38,4.916126946588285,0.8095238095238095,0.16666666666666666,0.30952380952380953,0.023809523809523808,0.9761904761904762,0,0,0,0,1,0,0,1,sendgrid-api-token,md
40,0,0,74,68,55,24,4.73418371977919,0.9,0.1,0.325,0.0,1.0,0,0,0,0,0,1,1,0,api-key,yaml
40,1,0,46,30,25,20,4.68418371977919,0.8,0.175,0.375,0.025,0.975,0,0,0,0,0,0,0,1,mongodb-atlas-connection-string,json
41,1,0,157,5,38,44,4.869747126569302,0.7560975609756098,0.21951219512195122,0.43902439024390244,0.024390243902439025,0.975609756097561,0,0,0,0,0,0,0,1,github-pat,py
59,2,0,115,99,16,69,5.043494320474942,0.7966101694915254,0.1694915254237288,0.3220338983050847,0.03389830508474576,0.9661016949152542,0,0,0,0,1,0,0,0,discord-bot-token,js
40,1,0,173,61,50,27,4.615311532225102,0.875,0.1,0.4,0.025,0.975,0,0,0,0,1,0,0,1,discord-bot-token,py
130,25,0,194,92,68,1,5.1703806064703866,0.6538461538461539,0.09230769230769231,0.43846153846153846,0.19230769230769232,0.7692307692307693,0,0,0,0,0,1,0,1,private-key,py
41,1,0,110,15,40,60,4.6865818825613275,0.8292682926829268,0.14634146341463414,0.43902439024390244,0.024390243902439025,0.975609756097561,0,0,0,0,0,0,0,1,github-pat,py
130,27,0,88,138,29,20,5.04247425385662,0.676923076923077,0.05384615384615385,0.5230769230769231,0.2076923076923077,0.7692307692307693,0,0,0,0,0,1,0,1,private-key,yml
40,0,0,101,100,44,20,4.703055907333277,0.825,0.175,0.3,0.0,1.0,0,0,0,0,1,0,0,0,sendgrid-api-token,sh
38,1,0,97,83,31,43,4.649114684439284,0.8157894736842105,0.15789473684210525,0.23684210526315788,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,heroku-api-key,json
40,0,0,83,43,67,59,4.921928094887363,0.85,0.15,0.475,0.0,1.0,0,0,0,0,0,1,0,0,api-key,env
42,1,0,178,117,4,16,4.8505343870129645,0.8333333333333334,0.14285714285714285,0.4523809523809524,0.023809523809523808,0.9761904761904762,0,0,0,0,0,0,0,1,github-pat,py
42,1,0,23,164,65,79,4.5468465893424055,0.8571428571428571,0.11904761904761904,0.23809523809523808,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,1,heroku-api-key,md
40,0,0,146,66,70,20,4.8219280948873635,0.825,0.175,0.3,0.0,1.0,0,0,0,0,0,1,1,0,generic-api-key,yaml
40,1,0,56,52,55,14,4.671928094887363,0.875,0.1,0.325,0.025,0.975,0,0,0,0,0,1,0,1,api-key,json
21,3,0,132,19,54,19,3.748994803525096,0.8571428571428571,0.0,0.0,0.14285714285714285,0.8571428571428571,0,0,0,0,1,0,0,1,discord-bot-token,json
42,1,0,108,182,42,5,4.832560875056691,0.8333333333333334,0.14285714285714285,0.2857142857142857,0.023809523809523808,0.9761904761904762,0,0,0,0,0,0,0,1,mongodb-atlas-connection-string,yml
40,0,0,76,121,67,7,4.8219280948873635,0.95,0.05,0.5,0.0,1.0,0,0,0,0,0,1,0,0,generic-api-key,yml
38,1,0,71,86,1,70,4.668980145022534,0.7894736842105263,0.18421052631578946,0.3684210526315789,0.02631578947368421,0.9736842105263158,0,0,0,0,0,0,0,1,mongodb-atlas-connection-string,py
77,7,0,31,2,5,9,5.050569131711208,0.7532467532467533,0.15584415584415584,0.22077922077922077,0.09090909090909091,0.961038961038961,0,0,0,0,0,0,0,1,slack-webhook-url,py
23,1,0,190,15,60,34,4.142914673354254,0.8695652173913043,0.08695652173913043,0.5652173913043478,0.043478260869565216,0.9565217391304348,0,0,0,0,1,0,0,0,aws-access-token,md
42,1,0,72,182,9,18,4.832560875056692,0.9047619047619048,0.07142857142857142,0.40476190476190477,0.023809523809523808,0.9761904761904762,0,0,0,0,1,0,0,1,mailchimp-access-token,example
130,23,0,122,54,5,47,5.180081567461465,0.6538461538461539,0.1076923076923077,0.47692307692307695,0.17692307692307693,0.7692307692307693,0,0,0,0,0,1,0,1,private-key,py
130,26,0,126,160,22,41,5.179012602173637,0.6846153846153846,0.05384615384615385,0.46923076923076923,0.2,0.7692307692307693,0,0,0,0,0,1,0,0,private-key,md
66,4,0,5,111,41,75,5.256515331479671,0.803030303030303,0.13636363636363635,0.3484848484848485,0.06060606060606061,0.9393939393939394,0,0,0,0,1,0,0,0,jwt-token,py
38,1,0,75,153,23,16,4.4713544870139295,0.9210526315789473,0.05263157894736842,0.3157894736842105,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,0,generic-api-key,md
41,1,0,153,109,74,9,4.704993772857999,0.7804878048780488,0.1951219512195122,0.43902439024390244,0.024390243902439025,0.975609756097561,0,0,0,0,0,0,0,1,github-pat,json
20,0,0,142,176,48,20,3.9219280948873623,0.8,0.2,0.8,0.0,1.0,1,0,0,0,1,0,0,0,aws-access-token,yml
38,1,0,189,122,52,65,4.563716987127797,0.8947368421052632,0.07894736842105263,0.39473684210526316,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,twilio-api-key,example
77,9,1,174,118,79,35,5.191539949532937,0.7922077922077922,0.09090909090909091,0.2857142857142857,0.11688311688311688,0.961038961038961,0,0,0,0,0,0,0,0,slack-webhook-url,json
38,1,0,152,24,37,52,4.879506460812008,0.8947368421052632,0.07894736842105263,0.39473684210526316,0.02631578947368421,0.9736842105263158,0,0,0,0,0,0,0,1,mongodb-atlas-connection-string,py
20,0,0,46,76,18,69,3.6841837197791887,0.75,0.25,0.75,0.0,1.0,1,0,0,0,1,0,0,0,aws-access-token,py
37,2,0,31,8,62,49,4.571354974427957,0.8918918918918919,0.05405405405405406,0.2972972972972973,0.05405405405405406,0.9459459459459459,0,0,0,0,0,1,0,1,stripe-api-key,py
38,1,0,76,118,15,46,4.4713544870139295,0.7631578947368421,0.21052631578947367,0.3157894736842105,0.02631578947368421,0.9736842105263158,0,0,0,0,0,0,0,0,mongodb-atlas-connection-string,md
40,0,0,46,112,28,14,4.734183719779189,0.9,0.1,0.425,0.0,1.0,0,0,0,0,1,0,1,0,sendgrid-api-token,json
40,0,0,39,142,43,38,4.73418371977919,0.775,0.225,0.475,0.0,1.0,0,0,0,0,1,0,0,0,mailchimp-access-token,yml
77,8,1,155,53,68,1,5.150238898473641,0.7012987012987013,0.19480519480519481,0.23376623376623376,0.1038961038961039,0.961038961038961,0,0,0,0,0,0,0,0,slack-webhook-url,tf
42,1,0,85,89,74,47,4.70137575590605,0.9523809523809523,0.023809523809523808,0.2857142857142857,0.023809523809523808,0.9761904761904762,0,0,0,0,0,0,0,0,github-pat,md
118,22,0,66,56,30,58,5.305573452195574,0.6271186440677966,0.13559322033898305,0.4322033898305085,0.1864406779661017,0.7966101694915254,0,0,0,0,0,1,0,0,private-key,yml
37,1,0,26,118,28,39,4.5944564061110205,0.8378378378378378,0.13513513513513514,0.4594594594594595,0.02702702702702703,0.972972972972973,0,0,0,1,0,0,0,1,postgres-password,py
42,1,0,109,10,46,72,4.70137575590605,0.8809523809523809,0.09523809523809523,0.2619047619047619,0.023809523809523808,0.9761904761904762,0,0,0,1,0,0,0,1,postgres-password,py
40,0,0,62,109,51,11,4.584183719779189,0.775,0.225,0.275,0.0,1.0,0,0,0,0,0,0,0,0,mongodb-atlas-connection-string,py
46,1,0,46,59,35,37,4.993898304391787,0.8260869565217391,0.15217391304347827,0.32608695652173914,0.021739130434782608,0.9782608695652174,0,0,0,0,0,0,0,1,github-pat,py
40,0,0,144,144,48,35,4.8341837197791895,0.9,0.1,0.35,0.0,1.0,0,0,0,0,0,1,0,0,generic-api-key,ts
38,1,0,125,109,38,64,4.45148902643068,0.8947368421052632,0.07894736842105263,0.2631578947368421,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,1,mailchimp-access-token,example
32,2,0,196,154,75,29,4.413909765557392,0.875,0.0625,0.4375,0.0625,0.9375,0,0,0,0,0,1,0,0,stripe-api-key,sh
41,1,0,85,186,5,35,4.814511455679292,0.8292682926829268,0.14634146341463414,0.43902439024390244,0.024390243902439025,0.975609756097561,0,0,0,0,0,0,0,1,github-pat,py
40,0,0,199,63,43,7,4.803055907333276,0.725,0.275,0.425,0.0,1.0,0,0,0,0,0,1,0,0,api-key,py
37,1,0,26,36,61,71,4.496898555450566,0.8108108108108109,0.16216216216216217,0.5945945945945946,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,1,heroku-api-key,md
40,1,0,95,186,31,74,4.771928094887363,0.775,0.2,0.45,0.025,0.975,0,1,0,0,0,0,0,0,github-pat,sh
40,0,0,3,31,29,26,4.5841837197791895,0.875,0.125,0.475,0.0,1.0,0,0,0,0,1,0,0,0,sendgrid-api-token,ts
38,1,0,197,192,36,5,4.6067557245856845,0.868421052631579,0.10526315789473684,0.3157894736842105,0.02631578947368421,0.9736842105263158,0,0,0,1,0,0,0,1,postgres-password,py
40,1,0,199,158,3,71,4.903055907333276,0.875,0.1,0.375,0.025,0.975,0,0,0,0,0,0,0,0,mongodb-atlas-connection-string,md
75,7,0,88,1,35,49,5.261761023656139,0.7866666666666666,0.12,0.29333333333333333,0.09333333333333334,0.96,0,0,0,0,0,0,0,1,slack-webhook-url,json
17,3,0,109,65,70,47,3.2927701939369904,0.8235294117647058,0.0,0.0,0.17647058823529413,0.8235294117647058,0,0,0,1,0,0,0,1,postgres-password,py
40,1,0,116,106,74,59,4.834183719779189,0.825,0.15,0.35,0.025,0.975,0,0,0,0,1,0,0,1,discord-bot-token,py
40,1,0,26,74,46,33,5.003055907333277,0.85,0.125,0.4,0.025,0.975,0,0,0,0,1,0,0,1,sendgrid-api-token,yml
83,3,0,98,35,57,50,5.490893913452299,0.8072289156626506,0.1566265060240964,0.42168674698795183,0.03614457831325301,0.963855421686747,0,0,0,0,1,0,0,1,jwt-token,example
37,1,0,35,163,58,38,4.810672622327237,0.8648648648648649,0.10810810810810811,0.5405405405405406,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,0,api-key,md
77,7,0,16,41,54,65,5.188946041218397,0.7792207792207793,0.12987012987012986,0.2727272727272727,0.09090909090909091,0.961038961038961,0,0,0,0,0,0,0,1,slack-webhook-url,py
37,1,0,90,196,44,69,4.702564514219128,0.9459459459459459,0.02702702702702703,0.6486486486486487,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,1,mailchimp-access-token,py
40,1,0,40,127,5,60,4.765311532225103,0.925,0.05,0.275,0.025,0.975,0,0,0,0,1,0,0,1,mailchimp-access-token,json
79,4,0,140,188,20,5,5.186011602306241,0.7974683544303798,0.1518987341772152,0.4177215189873418,0.05063291139240506,0.9493670886075949,0,0,0,0,1,0,0,0,jwt-token,yml
40,0,0,191,187,59,67,4.771928094887363,0.85,0.15,0.575,0.0,1.0,0,0,0,0,1,0,0,0,sendgrid-api-token,ts
46,1,0,97,131,62,56,4.838566847267296,0.8695652173913043,0.10869565217391304,0.2826086956521739,0.021739130434782608,0.9782608695652174,0,0,0,0,0,0,0,1,github-pat,py
75,7,0,80,3,22,76,5.147226484112366,0.88,0.02666666666666667,0.30666666666666664,0.09333333333333334,0.96,0,0,0,0,0,0,0,1,slack-webhook-url,py
42,1,0,40,67,23,16,4.8505343870129645,0.8809523809523809,0.09523809523809523,0.30952380952380953,0.023809523809523808,0.9761904761904762,0,0,0,0,0,0,0,1,github-pat,example
38,1,0,89,40,40,76,4.734512381750773,0.8421052631578947,0.13157894736842105,0.3157894736842105,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,1,discord-bot-token,py
38,1,0,102,199,14,26,4.80700942128139,0.8421052631578947,0.13157894736842105,0.5,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,generic-api-key,py
21,1,0,69,7,61,38,4.106603137064474,0.8571428571428571,0.09523809523809523,0.6190476190476191,0.047619047619047616,0.9523809523809523,0,0,0,0,1,0,0,0,aws-access-token,md
38,1,0,35,123,33,14,4.701746263386653,0.8421052631578947,0.13157894736842105,0.34210526315789475,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,1,mailchimp-access-token,py
17,1,0,9,182,65,13,3.4104172527605203,0.9411764705882353,0.0,0.0,0.058823529411764705,0.9411764705882353,0,0,0,0,0,0,0,0,mongodb-atlas-connection-string,md
37,1,0,16,1,79,51,4.682162149295792,0.8918918918918919,0.08108108108108109,0.5945945945945946,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,1,sendgrid-api-token,json
40,0,0,34,55,69,33,4.5841837197791895,0.95,0.05,0.45,0.0,1.0,0,0,0,0,0,1,1,0,heroku-api-key,yaml
41,1,0,66,21,77,25,4.66816999226466,0.8292682926829268,0.14634146341463414,0.4146341463414634,0.024390243902439025,0.975609756097561,0,0,0,0,0,0,0,1,github-pat,md
40,0,0,42,72,57,2,4.803055907333277,0.775,0.225,0.25,0.0,1.0,0,0,0,0,0,1,0,0,generic-api-key,py
38,1,0,52,156,60,77,4.649114684439284,0.8947368421052632,0.07894736842105263,0.42105263157894735,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,1,sendgrid-api-token,md
130,28,0,4,113,24,60,5.1013213293266375,0.676923076923077,0.046153846153846156,0.5153846153846153,0.2153846153846154,0.7692307692307693,0,0,0,0,0,1,0,0,private-key,md
40,0,0,195,78,27,20,4.903055907333276,0.775,0.225,0.4,0.0,1.0,0,0,0,0,0,1,0,0,api-key,ts
25,1,0,109,106,72,77,4.373660689688184,0.72,0.24,0.36,0.04,0.96,0,0,0,0,1,0,0,1,aws-access-token,json
80,3,0,104,53,30,54,5.567371495179857,0.85,0.1125,0.45,0.0375,0.9625,0,0,0,0,1,0,0,0,jwt-token,Dockerfile
35,2,0,183,123,29,3,4.550292659616668,0.7714285714285715,0.17142857142857143,0.37142857142857144,0.05714285714285714,0.9428571428571428,0,0,0,0,0,1,0,1,stripe-api-key,py
40,1,0,74,199,77,45,4.603055907333275,0.925,0.05,0.175,0.025,0.975,0,0,0,0,0,1,0,0,heroku-api-key,md
77,7,0,162,21,35,20,5.205116333398092,0.8441558441558441,0.06493506493506493,0.37662337662337664,0.09090909090909091,0.961038961038961,0,0,0,0,0,0,0,1,slack-webhook-url,py
40,0,0,199,75,61,35,4.78418371977919,0.875,0.125,0.525,0.0,1.0,0,0,0,0,0,1,0,0,heroku-api-key,go
40,0,0,191,118,66,45,4.921928094887363,0.825,0.175,0.425,0.0,1.0,0,0,0,0,1,0,0,0,mailchimp-access-token,ts
37,1,0,185,39,59,64,4.756618568273183,0.918918918918919,0.05405405405405406,0.43243243243243246,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,1,heroku-api-key,py
38,1,0,5,85,60,72,4.826874881864639,0.8947368421052632,0.07894736842105263,0.2894736842105263,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,0,sendgrid-api-token,md
38,1,0,108,94,40,15,4.6093837632727865,0.868421052631579,0.10526315789473684,0.23684210526315788,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,twilio-api-key,md
59,0,0,37,41,58,28,5.037315880193581,0.8813559322033898,0.11864406779661017,0.4745762711864407,0.0,1.0,0,0,0,0,1,0,0,0,discord-bot-token,py
130,26,0,121,135,60,27,5.181994260349826,0.6461538461538462,0.09230769230769231,0.4307692307692308,0.2,0.7692307692307693,0,0,0,0,0,1,0,1,private-key,example
87,2,0,173,63,44,73,5.365373312379135,0.7931034482758621,0.1839080459770115,0.3103448275862069,0.022988505747126436,0.9770114942528736,0,0,0,0,1,0,0,1,jwt-token,yml
37,1,0,14,11,62,59,4.831074987250575,0.8648648648648649,0.10810810810810811,0.3783783783783784,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,0,discord-bot-token,md
46,1,0,135,145,23,2,4.822156249394177,0.7391304347826086,0.2391304347826087,0.2391304347826087,0.021739130434782608,0.9782608695652174,0,0,0,0,0,0,0,1,github-pat,example
40,0,0,121,170,59,66,4.684183719779189,0.775,0.225,0.425,0.0,1.0,0,0,0,0,0,1,0,0,heroku-api-key,sh
40,1,0,196,81,45,43,4.753055907333276,0.725,0.25,0.3,0.025,0.975,0,1,0,0,0,0,0,0,github-pat,js
32,2,0,36,158,40,50,4.476409765557392,0.75,0.1875,0.34375,0.0625,0.9375,0,0,0,0,0,1,0,0,stripe-api-key,yml
38,1,0,198,192,38,62,4.6093837632727865,0.8157894736842105,0.15789473684210525,0.3157894736842105,0.02631578947368421,0.9736842105263158,0,0,0,1,0,0,0,1,postgres-password,py
40,1,0,9,136,24,18,4.8341837197791895,0.875,0.1,0.275,0.025,0.975,0,0,0,0,0,1,0,1,heroku-api-key,py
71,0,0,140,188,20,5,5.195177577098803,0.8873239436619719,0.11267605633802817,0.4507042253521127,0.0,1.0,0,0,0,0,1,0,0,0,jwt-token,py
75,7,0,63,190,24,46,5.298492857018319,0.8266666666666667,0.08,0.3466666666666667,0.09333333333333334,0.96,0,0,0,0,0,0,0,1,slack-webhook-url,py
40,0,0,117,143,28,48,4.634183719779189,0.825,0.175,0.525,0.0,1.0,0,0,0,0,1,0,0,0,mailchimp-access-token,json
75,7,0,160,6,45,67,5.18829735693178,0.7866666666666666,0.12,0.29333333333333333,0.09333333333333334,0.96,0,0,0,0,0,0,0,1,slack-webhook-url,md
118,20,0,71,82,23,80,5.105331401794961,0.6610169491525424,0.11864406779661017,0.5084745762711864,0.1694915254237288,0.7796610169491526,0,0,0,0,0,1,0,0,private-key,Dockerfile
17,3,0,16,140,57,60,3.2927701939369904,0.8235294117647058,0.0,0.0,0.17647058823529413,0.8235294117647058,0,0,0,0,0,1,0,1,heroku-api-key,md
40,0,0,70,30,42,25,4.871928094887363,0.8,0.2,0.45,0.0,1.0,0,0,0,0,0,1,0,0,twilio-api-key,json
80,2,0,199,91,6,37,5.4403115322251,0.825,0.15,0.375,0.025,0.975,0,0,0,0,1,0,0,0,jwt-token,py
40,0,0,76,190,21,60,4.734183719779189,0.825,0.175,0.35,0.0,1.0,0,0,0,0,0,0,0,0,mongodb-atlas-connection-string,env
33,2,0,1,145,77,18,4.453188816197032,0.9090909090909091,0.030303030303030304,0.3333333333333333,0.06060606060606061,0.9393939393939394,0,0,0,0,0,1,0,1,stripe-api-key,py
33,2,0,188,44,72,73,4.4531888161970326,0.8181818181818182,0.12121212121212122,0.3333333333333333,0.06060606060606061,0.9393939393939394,0,0,0,0,0,1,0,1,stripe-api-key,example
40,1,0,89,187,6,35,4.621928094887362,0.8,0.175,0.125,0.025,0.975,0,0,0,0,0,1,0,0,api-key,md
37,1,0,25,36,7,48,4.648510460165075,0.7567567567567568,0.21621621621621623,0.2972972972972973,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,1,sendgrid-api-token,py
130,24,0,171,8,51,5,5.200972240421894,0.6923076923076923,0.06153846153846154,0.45384615384615384,0.18461538461538463,0.7692307692307693,0,0,0,0,0,1,0,1,private-key,example
40,1,0,56,55,78,31,4.734183719779189,0.875,0.1,0.375,0.025,0.975,0,0,0,0,0,1,0,1,generic-api-key,py
20,0,0,182,137,31,24,3.6841837197791882,0.8,0.2,0.8,0.0,1.0,1,0,0,0,1,0,0,0,aws-access-token,js
77,9,1,139,24,1,38,5.159199365173548,0.7662337662337663,0.11688311688311688,0.2597402597402597,0.11688311688311688,0.961038961038961,0,0,0,0,0,0,1,0,slack-webhook-url,yaml
42,1,0,159,18,65,56,4.701375755906049,0.7380952380952381,0.23809523809523808,0.30952380952380953,0.023809523809523808,0.9761904761904762,0,0,0,1,0,0,0,1,postgres-password,py
40,0,0,69,167,78,45,4.971928094887363,0.875,0.125,0.5,0.0,1.0,0,0,0,0,0,1,0,0,heroku-api-key,yml
42,1,0,127,166,37,36,4.6061376606679545,0.8809523809523809,0.09523809523809523,0.2619047619047619,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,1,twilio-api-key,yml
40,0,0,129,169,35,2,4.784183719779189,0.925,0.075,0.45,0.0,1.0,0,0,0,0,0,0,0,0,mongodb-atlas-connection-string,py
42,1,0,65,111,58,74,4.617809684374457,0.9285714285714286,0.047619047619047616,0.35714285714285715,0.023809523809523808,0.9761904761904762,0,0,0,0,1,0,0,0,mailchimp-access-token,md
17,3,0,53,161,9,38,3.2927701939369904,0.8235294117647058,0.0,0.0,0.17647058823529413,0.8235294117647058,0,0,0,0,0,1,0,1,private-key,json
77,9,1,126,187,80,26,5.242191047323719,0.7792207792207793,0.1038961038961039,0.3246753246753247,0.11688311688311688,0.961038961038961,0,0,0,0,0,0,0,0,slack-webhook-url,py
40,0,0,119,59,39,15,4.734183719779189,0.8,0.2,0.45,0.0,1.0,0,0,0,0,1,0,0,0,sendgrid-api-token,js
42,1,0,109,118,21,27,4.8505343870129645,0.8571428571428571,0.11904761904761904,0.35714285714285715,0.023809523809523808,0.9761904761904762,0,0,0,0,1,0,0,1,mailchimp-access-token,py
82,6,0,62,54,7,5,5.433473498388605,0.7439024390243902,0.18292682926829268,0.32926829268292684,0.07317073170731707,0.926829268292683,0,0,0,0,1,0,0,0,jwt-token,md
41,1,0,70,77,15,78,4.668169992264659,0.8536585365853658,0.12195121951219512,0.5121951219512195,0.024390243902439025,0.975609756097561,0,0,0,0,0,0,0,0,github-pat,md
